/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/bin/java -Didea.launcher.port=7532 "-Didea.launcher.bin.path=/Applications/IntelliJ IDEA 12.app/bin" -Dfile.encoding=UTF-8 -classpath "/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/ant-javafx.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/dt.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/javafx-doclet.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/javafx-mx.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/jconsole.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/sa-jdi.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/tools.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/charsets.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/deploy.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/htmlconverter.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/javaws.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jce.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jfr.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jfxrt.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jsse.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/management-agent.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/plugin.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/resources.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/rt.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/dnsns.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/localedata.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/sunec.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/sunjce_provider.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/sunpkcs11.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/zipfs.jar:/Users/hiranya/Projects/eager/impl/eager-appscale/Eager/eager-static-analyzer/target/classes:/Users/hiranya/.m2/repository/javax/mail/mail/1.4.3/mail-1.4.3.jar:/Users/hiranya/.m2/repository/javax/activation/activation/1.1.1/activation-1.1.1.jar:/Users/hiranya/.m2/repository/org/apache/httpcomponents/httpclient/4.3.5/httpclient-4.3.5.jar:/Users/hiranya/.m2/repository/org/apache/httpcomponents/httpcore/4.3.2/httpcore-4.3.2.jar:/Users/hiranya/.m2/repository/commons-logging/commons-logging/1.1.3/commons-logging-1.1.3.jar:/Users/hiranya/.m2/repository/commons-codec/commons-codec/1.6/commons-codec-1.6.jar:/Users/hiranya/.m2/repository/junit/junit/3.8/junit-3.8.jar:/Users/hiranya/.m2/repository/soot/soot/2.5.0/soot-2.5.0.jar:/Users/hiranya/.m2/repository/commons-cli/commons-cli/1.2/commons-cli-1.2.jar:/Users/hiranya/.m2/repository/org/json/json/20140107/json-20140107.jar:/Applications/IntelliJ IDEA 12.app/lib/idea_rt.jar" com.intellij.rt.execution.application.AppMain edu.ucsb.cs.eager.sa.kitty.KittyValidator -ccp /Users/hiranya/Projects/eager/impl/eager-appscale/Eager/student-info/target/student-info-1.0-SNAPSHOT/WEB-INF/classes -c edu.ucsb.cs.StudentResource -m addStudent -me 1000 -s http://localhost:8081 -wp -q 0.95 -bf /Users/hiranya/Projects/eager/impl/eager-appscale/Eager/eager-static-analyzer/results/apps/exp23/create.txt
Warning: com.google.appengine.api.datastore.Entity is a phantom class!
Warning: javax.ws.rs.GET is a phantom class!
Warning: com.google.appengine.api.datastore.FetchOptions is a phantom class!
Warning: javax.ws.rs.POST is a phantom class!
Warning: com.google.appengine.api.datastore.Key is a phantom class!
Warning: com.google.appengine.api.datastore.PreparedQuery is a phantom class!
Warning: com.google.appengine.api.datastore.EntityNotFoundException is a phantom class!
Warning: javax.ws.rs.Produces is a phantom class!
Warning: javax.ws.rs.DELETE is a phantom class!
Warning: javax.ws.rs.core.Response is a phantom class!
Warning: javax.ws.rs.Path is a phantom class!
Warning: javax.ws.rs.PathParam is a phantom class!
Warning: com.google.appengine.api.datastore.DatastoreService is a phantom class!
Warning: com.google.appengine.api.datastore.FetchOptions$Builder is a phantom class!
Warning: com.google.appengine.api.datastore.KeyFactory is a phantom class!
Warning: javax.ws.rs.FormParam is a phantom class!
Warning: com.google.appengine.api.datastore.Query is a phantom class!
Warning: com.google.appengine.api.datastore.DatastoreServiceFactory is a phantom class!
Warning: javax.ws.rs.core.Response$ResponseBuilder is a phantom class!
Warning: java.dyn.InvokeDynamic is a phantom class!

[validate] timestamp prediction 1st 3c 5p
[validate] 1422135471972   133 3927.44  259626.95 N/A     
[validate] 1422136447066   133 2952.34  258651.85 N/A     
[validate] 1422137425456   132 1973.95  257673.46 N/A     
[validate] 1422138403871   132 995.54   216060.23 N/A     
[validate] 1422139447956   132 12763.44 255650.96 N/A     
[validate] 1422140423856   132 11787.54 254675.06 N/A     
[validate] 1422141398608   132 10812.79 253700.31 N/A     
[validate] 1422142376557   132 9834.84  252722.36 N/A     
[validate] 1422143353603   131 8857.79  211110.50 N/A     
[validate] 1422144323801   131 7887.60  210140.30 N/A     
[validate] 1422145304241   131 6907.16  209159.86 N/A     
[validate] 1422146287709   131 5923.69  208176.39 N/A     
[validate] 1422147265802   130 4945.60  207198.30 N/A     
[validate] 1422148246519   130 3964.88  15602.50 N/A     
[validate] 1422149219865   130 2991.53  14629.15 15744.31
[validate] 1422150188120   130 2023.28  13660.89 14384.63
[validate] 1422151158394   130 1053.00  12690.62 13414.36
[validate] 1422152136218   128 75.18    242962.70 12370.95
[validate] 1422153193304   128 1535.86  10655.71 11313.86
[validate] 1422154177676   128 551.49   9671.34  10197.93
[validate] 1422155163911   128 8219.44  8685.10  9343.26 
[validate] 1422156148711   127 7234.64  7700.30  8226.89 
[validate] 1422157129291   127 6254.06  6719.72  7048.03 
[validate] 1422158109686   127 5273.67  5739.33  6854.49 
[validate] 1422159088498   127 4294.86  236010.42 N/A     
[validate] 1422160071504   127 3311.85  235027.41 N/A     
[validate] 1422161052894   127 2330.46  234046.02 N/A     
[validate] 1422162037752   127 1345.60  233061.17 N/A     
[validate] 1422163019563   127 363.79   232079.35 N/A     
[validate] 1422164005685   128 40.55    231093.23 N/A     
[validate] 1422164983345   171 22689.76 457630.12 N/A     
[validate] 1422165966469   171 21706.63 456647.00 N/A     
[validate] 1422166945857   171 20727.24 455667.61 N/A     
[validate] 1422167933970   153 19739.13 N/A      N/A     
[validate] 1422168925346   153 18747.76 N/A      N/A     
[validate] 1422169915620   153 17757.48 N/A      N/A     
[validate] 1422170898118   140 16774.98 N/A      N/A     
[validate] 1422171881159   140 15791.94 N/A      N/A     
[validate] 1422172869916   135 13073.90 N/A      N/A     
[validate] 1422173860560   135 12083.26 N/A      N/A     
[validate] 1422174845073   134 11098.75 N/A      N/A     
[validate] 1422175833824   134 10110.00 219331.73 N/A     
[validate] 1422176822097   133 9121.72  218343.46 N/A     
[validate] 1422177810633   131 8133.19  217354.92 N/A     
[validate] 1422178797103   131 7146.72  216368.45 N/A     
[validate] 1422179780466   129 6163.35  215385.09 N/A     
[validate] 1422180768028   129 5175.79  214397.52 N/A     
[validate] 1422181748564   129 4195.26  213416.99 N/A     
[validate] 1422182739449   129 3204.37  212359.47 N/A     
[validate] 1422183725812   125 2218.01  211373.11 N/A     
[validate] 1422184719425   123 1224.39  210379.49 N/A     
[validate] 1422185712187   123 231.63   209386.73 N/A     
[validate] 1422186702781   119 970.32   208396.14 N/A     
[validate] 1422187691791   119 48.08    207407.13 N/A     
[validate] 1422188679041   123 8254.59  206419.88 N/A     
[validate] 1422189657169   119 3766.64  205441.75 N/A     
[validate] 1422190640061   119 2783.75  163824.04 N/A     
[validate] 1422191632072   117 1791.74  162832.03 N/A     
[validate] 1422192613094   117 810.72   161851.01 N/A     
[validate] 1422193590203   117 3343.43  160873.90 N/A     
[validate] 1422194572452   115 2361.18  159891.65 N/A     
[validate] 1422195564989   115 1368.64  158899.11 N/A     
[validate] 1422196541133   114 392.50   157922.97 N/A     
[validate] 1422197522761   114 4058.76  197642.79 N/A     
[validate] 1422198509354   110 3072.17  196656.20 N/A     
[validate] 1422199501238   111 2080.29  195664.31 N/A     
[validate] 1422200490451   111 1091.07  194675.10 N/A     
[validate] 1422201475803   114 105.72   193689.75 N/A     
[validate] 1422202453615   111 7279.15  192711.94 N/A     
[validate] 1422203442047   114 6290.71  191723.51 N/A     
[validate] 1422204432184   111 5300.58  190666.73 N/A     
[validate] 1422205412293   111 4320.47  189686.62 N/A     
[validate] 1422206398751   110 3334.01  188700.17 N/A     
[validate] 1422207386501   110 2346.26  187712.42 N/A     
[validate] 1422208367472   110 1365.29  186731.45 N/A     
[validate] 1422209351498   110 381.26   185747.42 N/A     
[validate] 1422210332141   109 1786.99  184766.78 N/A     
[validate] 1422211373329   109 745.80   183725.59 N/A     
[validate] 1422212367095   110 2460.44  182731.82 N/A     
[validate] 1422213345625   109 1481.91  181753.29 N/A     
[validate] 1422214327676   110 499.86   180771.24 N/A     
[validate] 1422215306202   110 2570.10  179792.72 N/A     
[validate] 1422216292567   109 1583.73  178806.35 N/A     
[validate] 1422217280916   109 595.38   177818.00 N/A     
[validate] 1422218271584   109 1933.05  78908.36 N/A     
[validate] 1422219260157   109 944.48   77919.79 N/A     
