/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/bin/java -Didea.launcher.port=7533 "-Didea.launcher.bin.path=/Applications/IntelliJ IDEA 12.app/bin" -Dfile.encoding=UTF-8 -classpath "/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/ant-javafx.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/dt.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/javafx-doclet.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/javafx-mx.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/jconsole.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/sa-jdi.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/tools.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/charsets.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/deploy.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/htmlconverter.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/javaws.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jce.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jfr.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jfxrt.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jsse.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/management-agent.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/plugin.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/resources.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/rt.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/dnsns.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/localedata.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/sunec.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/sunjce_provider.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/sunpkcs11.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/zipfs.jar:/Users/hiranya/Projects/eager/impl/eager-appscale/Eager/eager-static-analyzer/target/classes:/Users/hiranya/.m2/repository/javax/mail/mail/1.4.3/mail-1.4.3.jar:/Users/hiranya/.m2/repository/javax/activation/activation/1.1.1/activation-1.1.1.jar:/Users/hiranya/.m2/repository/org/apache/httpcomponents/httpclient/4.3.5/httpclient-4.3.5.jar:/Users/hiranya/.m2/repository/org/apache/httpcomponents/httpcore/4.3.2/httpcore-4.3.2.jar:/Users/hiranya/.m2/repository/commons-logging/commons-logging/1.1.3/commons-logging-1.1.3.jar:/Users/hiranya/.m2/repository/commons-codec/commons-codec/1.6/commons-codec-1.6.jar:/Users/hiranya/.m2/repository/junit/junit/3.8/junit-3.8.jar:/Users/hiranya/.m2/repository/soot/soot/2.5.0/soot-2.5.0.jar:/Users/hiranya/.m2/repository/commons-cli/commons-cli/1.2/commons-cli-1.2.jar:/Users/hiranya/.m2/repository/org/json/json/20140107/json-20140107.jar:/Applications/IntelliJ IDEA 12.app/lib/idea_rt.jar" com.intellij.rt.execution.application.AppMain edu.ucsb.cs.eager.sa.kitty.Kitty -ccp /Users/hiranya/Projects/eager/sandbox/github/App-Engine-Java-Mapper-API-demos/war/WEB-INF/classes -c com.ikai.mapperdemo.servlets.AddCommentServlet -s http://localhost:8081 -wp -q 0.95 -st 1422483875725 -en 1422566402191
Warning: javax.servlet.http.HttpServlet is a phantom class!
Warning: com.google.appengine.api.datastore.Entity is a phantom class!
Warning: com.google.appengine.api.datastore.Key is a phantom class!
Warning: javax.servlet.http.HttpServletRequest is a phantom class!
Warning: com.google.appengine.api.datastore.DatastoreService is a phantom class!
Warning: com.google.appengine.api.datastore.KeyFactory is a phantom class!
Warning: com.google.appengine.api.datastore.EntityNotFoundException is a phantom class!
Warning: javax.servlet.http.HttpServletResponse is a phantom class!
Warning: com.google.appengine.api.datastore.DatastoreServiceFactory is a phantom class!
Warning: javax.servlet.ServletOutputStream is a phantom class!
Warning: java.dyn.InvokeDynamic is a phantom class!

Retrieving time series data for 2 API calls...
Retrieved time series length: 1376
Time range: 1422483875725 - 1422566402191

<init>
======
No paths with API calls found.

doGet
=====
1 path with API calls found.
[trace][doGet][0]  161   17   17   13  true  90.3226
[trace][doGet][0]  162   17   17    8  true  90.4255
[trace][doGet][0]  163   17   17   13  true  90.5263
[trace][doGet][0]  164   17   17    9  true  90.6250
[trace][doGet][0]  165   17   17    8  true  90.7216
[trace][doGet][0]  166   17   17   12  true  90.8163
[trace][doGet][0]  167   17   17    9  true  90.9091
[trace][doGet][0]  168   17   17    9  true  91.0000
[trace][doGet][0]  169   17   17   11  true  91.0891
[trace][doGet][0]  170   17   17    9  true  91.1765
[trace][doGet][0]  171   17   17   11  true  91.2621
[trace][doGet][0]  172   17   17   10  true  91.3462
[trace][doGet][0]  173   17   17    8  true  91.4286
[trace][doGet][0]  174   17   17   10  true  91.5094
[trace][doGet][0]  175   17   17   10  true  91.5888
[trace][doGet][0]  176   17   17    9  true  91.6667
[trace][doGet][0]  177   17   17    8  true  91.7431
[trace][doGet][0]  178   17   17    9  true  91.8182
[trace][doGet][0]  179   17   17    8  true  91.8919
[trace][doGet][0]  180   17   17    9  true  91.9643
[trace][doGet][0]  181   17   17    8  true  92.0354
[trace][doGet][0]  182   17   17    9  true  92.1053
[trace][doGet][0]  183   16   16    8  true  92.1739
[trace][doGet][0]  184   16   16    8  true  92.2414
[trace][doGet][0]  185   16   16    9  true  92.3077
[trace][doGet][0]  186   16   16   10  true  92.3729
[trace][doGet][0]  187   16   16   10  true  92.4370
[trace][doGet][0]  188   16   16    8  true  92.5000
[trace][doGet][0]  189   16   16    9  true  92.5620
[trace][doGet][0]  190   16   16    8  true  92.6230
[trace][doGet][0]  191   16   16    8  true  92.6829
[trace][doGet][0]  192   16   16   11  true  92.7419
[trace][doGet][0]  193   16   16   16  false 92.0000
[trace][doGet][0]  194   16   16    8  true  92.0635
[trace][doGet][0]  195   16   16    9  true  92.1260
[trace][doGet][0]  196   16   16    9  true  92.1875
[trace][doGet][0]  197   16   16    8  true  92.2481
[trace][doGet][0]  198   16   16   20  false 91.5385
[trace][doGet][0]  199   17   17    8  true  91.6031
[trace][doGet][0]  200   17   17    9  true  91.6667
[trace][doGet][0]  201   17   17    9  true  91.7293
[trace][doGet][0]  202   17   17    8  true  91.7910
[trace][doGet][0]  203   17   17    8  true  91.8519
[trace][doGet][0]  204   17   17    8  true  91.9118
[trace][doGet][0]  205   17   17    9  true  91.9708
[trace][doGet][0]  206   17   17   10  true  92.0290
[trace][doGet][0]  207   17   17   10  true  92.0863
[trace][doGet][0]  208   17   17   11  true  92.1429
[trace][doGet][0]  209   17   17   10  true  92.1986
[trace][doGet][0]  210   17   17    8  true  92.2535
[trace][doGet][0]  211   17   17   38  false 91.6084
[trace][doGet][0]  212   17   17    8  true  91.6667
[trace][doGet][0]  213   17   17    9  true  91.7241
[trace][doGet][0]  214   17   17    8  true  91.7808
[trace][doGet][0]  215   17   17   10  true  91.8367
[trace][doGet][0]  216   17   17    9  true  91.8919
[trace][doGet][0]  217   17   17   10  true  91.9463
[trace][doGet][0]  218   17   17    8  true  92.0000
[trace][doGet][0]  219   17   17    8  true  92.0530
[trace][doGet][0]  220   17   17    9  true  92.1053
[trace][doGet][0]  221   17   17    8  true  92.1569
[trace][doGet][0]  222   17   17   10  true  92.2078
[trace][doGet][0]  223   17   17   10  true  92.2581
[trace][doGet][0]  224   17   17   11  true  92.3077
[trace][doGet][0]  225   17   17    8  true  92.3567
[trace][doGet][0]  226   17   17   10  true  92.4051
[trace][doGet][0]  227   17   17   11  true  92.4528
[trace][doGet][0]  228   17   17   10  true  92.5000
[trace][doGet][0]  229   17   17    9  true  92.5466
[trace][doGet][0]  230   17   17    8  true  92.5926
[trace][doGet][0]  231   17   17   10  true  92.6380
[trace][doGet][0]  232   17   17    9  true  92.6829
[trace][doGet][0]  233   17   17    9  true  92.7273
[trace][doGet][0]  234   17   17    9  true  92.7711
[trace][doGet][0]  235   17   17    9  true  92.8144
[trace][doGet][0]  236   17   17   11  true  92.8571
[trace][doGet][0]  237   17   17    8  true  92.8994
[trace][doGet][0]  238   17   17   14  true  92.9412
[trace][doGet][0]  239   17   17    8  true  92.9825
[trace][doGet][0]  240   16   16    9  true  93.0233
[trace][doGet][0]  241   16   16    8  true  93.0636
[trace][doGet][0]  242   16   16   10  true  93.1034
[trace][doGet][0]  243   16   16    9  true  93.1429
[trace][doGet][0]  244   16   16    8  true  93.1818
[trace][doGet][0]  245   16   16    8  true  93.2203
[trace][doGet][0]  246   16   16    7  true  93.2584
[trace][doGet][0]  247   16   16    9  true  93.2961
[trace][doGet][0]  248   16   16    9  true  93.3333
[trace][doGet][0]  249   16   16    8  true  93.3702
[trace][doGet][0]  250   16   16    7  true  93.4066
[trace][doGet][0]  251   16   16    8  true  93.4426
[trace][doGet][0]  252   16   16    9  true  93.4783
[trace][doGet][0]  253   16   16    9  true  93.5135
[trace][doGet][0]  254   16   16   10  true  93.5484
[trace][doGet][0]  255   16   16    8  true  93.5829
[trace][doGet][0]  256   16   16   12  true  93.6170
[trace][doGet][0]  257   16   16    9  true  93.6508
[trace][doGet][0]  258   16   16    9  true  93.6842
[trace][doGet][0]  259   16   16    9  true  93.7173
[trace][doGet][0]  260   16   16    7  true  93.7500
[trace][doGet][0]  261   16   16   10  true  93.7824
[trace][doGet][0]  262   16   16    9  true  93.8144
[trace][doGet][0]  263   16   16   10  true  93.8462
[trace][doGet][0]  264   16   16    9  true  93.8776
[trace][doGet][0]  265   16   16    9  true  93.9086
[trace][doGet][0]  266   16   16    8  true  93.9394
[trace][doGet][0]  267   16   16    8  true  93.9698
[trace][doGet][0]  268   16   16    8  true  94.0000
[trace][doGet][0]  269   16   16   12  true  94.0299
[trace][doGet][0]  270   16   16    9  true  94.0594
[trace][doGet][0]  271   16   16   10  true  94.0887
[trace][doGet][0]  272   16   16    9  true  94.1176
[trace][doGet][0]  273   16   16   13  true  94.1463
[trace][doGet][0]  274   16   16   10  true  94.1748
[trace][doGet][0]  275   16   16   11  true  94.2029
[trace][doGet][0]  276   16   16   11  true  94.2308
[trace][doGet][0]  277   16   16    9  true  94.2584
[trace][doGet][0]  278   16   16   10  true  94.2857
[trace][doGet][0]  279   16   16    9  true  94.3128
[trace][doGet][0]  280   16   16   14  true  94.3396
[trace][doGet][0]  281   16   16    9  true  94.3662
[trace][doGet][0]  282   16   16   10  true  94.3925
[trace][doGet][0]  283   16   16    9  true  94.4186
[trace][doGet][0]  284   16   16   10  true  94.4444
[trace][doGet][0]  285   16   16   10  true  94.4700
[trace][doGet][0]  286   16   16    8  true  94.4954
[trace][doGet][0]  287   16   16   11  true  94.5205
[trace][doGet][0]  288   16   16    9  true  94.5455
[trace][doGet][0]  289   16   16    9  true  94.5701
[trace][doGet][0]  290   16   16    9  true  94.5946
[trace][doGet][0]  291   16   16   11  true  94.6188
[trace][doGet][0]  292   16   16   11  true  94.6429
[trace][doGet][0]  293   16   16   15  true  94.6667
[trace][doGet][0]  294   16   16   10  true  94.6903
[trace][doGet][0]  295   16   16   13  true  94.7137
[trace][doGet][0]  296   16   16   11  true  94.7368
[trace][doGet][0]  297   16   16    9  true  94.7598
[trace][doGet][0]  298   16   16    9  true  94.7826
[trace][doGet][0]  299   16   16   11  true  94.8052
[trace][doGet][0]  300   16   16    8  true  94.8276
[trace][doGet][0]  301   16   16    8  true  94.8498
[trace][doGet][0]  302   16   16    8  true  94.8718
[trace][doGet][0]  303   16   16    9  true  94.8936
[trace][doGet][0]  304   16   16   11  true  94.9153
[trace][doGet][0]  305   16   16    9  true  94.9367
[trace][doGet][0]  306   16   16    9  true  94.9580
[trace][doGet][0]  307   16   16    9  true  94.9791
[trace][doGet][0]  308   16   16    8  true  95.0000
[trace][doGet][0]  309   16   16    8  true  95.0207
[trace][doGet][0]  310   16   16    9  true  95.0413
[trace][doGet][0]  311   16   16    9  true  95.0617
[trace][doGet][0]  312   16   16    7  true  95.0820
[trace][doGet][0]  313   16   16    8  true  95.1020
[trace][doGet][0]  314   16   16    8  true  95.1220
[trace][doGet][0]  315   16   16    8  true  95.1417
[trace][doGet][0]  316   16   16   12  true  95.1613
[trace][doGet][0]  317   16   16   10  true  95.1807
[trace][doGet][0]  318   16   16   10  true  95.2000
[trace][doGet][0]  319   15   15    8  true  95.2191
[trace][doGet][0]  320   15   15    9  true  95.2381
[trace][doGet][0]  321   15   15    8  true  95.2569
[trace][doGet][0]  322   15   15    9  true  95.2756
[trace][doGet][0]  323   15   15   15  false 94.9020
[trace][doGet][0]  324   15   15    9  true  94.9219
[trace][doGet][0]  325   15   15   10  true  94.9416
[trace][doGet][0]  326   15   15    8  true  94.9612
[trace][doGet][0]  327   15   15    9  true  94.9807
[trace][doGet][0]  328   15   15   19  false 94.6154
[trace][doGet][0]  329   16   16    9  true  94.6360
[trace][doGet][0]  330   16   16   10  true  94.6565
[trace][doGet][0]  331   16   16    9  true  94.6768
[trace][doGet][0]  332   16   16   14  true  94.6970
[trace][doGet][0]  333   16   16   10  true  94.7170
[trace][doGet][0]  334   16   16    9  true  94.7368
[trace][doGet][0]  335   16   16    9  true  94.7566
[trace][doGet][0]  336   16   16    8  true  94.7761
[trace][doGet][0]  337   16   16    8  true  94.7955
[trace][doGet][0]  338   16   16    8  true  94.8148
[trace][doGet][0]  339   16   16   10  true  94.8339
[trace][doGet][0]  340   16   16   10  true  94.8529
[trace][doGet][0]  341   16   16    9  true  94.8718
[trace][doGet][0]  342   16   16   10  true  94.8905
[trace][doGet][0]  343   16   16    8  true  94.9091
[trace][doGet][0]  344   16   16    8  true  94.9275
[trace][doGet][0]  345   15   15    9  true  94.9458
[trace][doGet][0]  346   15   15    8  true  94.9640
[trace][doGet][0]  347   15   15    9  true  94.9821
[trace][doGet][0]  348   15   15   11  true  95.0000
[trace][doGet][0]  349   15   15    9  true  95.0178
[trace][doGet][0]  350   15   15    9  true  95.0355
[trace][doGet][0]  351   15   15    8  true  95.0530
[trace][doGet][0]  352   15   15   12  true  95.0704
[trace][doGet][0]  353   15   15    8  true  95.0877
[trace][doGet][0]  354   15   15    8  true  95.1049
[trace][doGet][0]  355   15   15    9  true  95.1220
[trace][doGet][0]  356   15   15   12  true  95.1389
[trace][doGet][0]  357   15   15    9  true  95.1557
[trace][doGet][0]  358   15   15   11  true  95.1724
[trace][doGet][0]  359   15   15   10  true  95.1890
[trace][doGet][0]  360   15   15    8  true  95.2055
[trace][doGet][0]  361   15   15    8  true  95.2218
[trace][doGet][0]  362   15   15    9  true  95.2381
[trace][doGet][0]  363   15   15    8  true  95.2542
[trace][doGet][0]  364   15   15    8  true  95.2703
[trace][doGet][0]  365   15   15   11  true  95.2862
[trace][doGet][0]  366   15   15   17  false 94.9664
[trace][doGet][0]  367   16   16   10  true  94.9833
[trace][doGet][0]  368   16   16    9  true  95.0000
[trace][doGet][0]  369   16   16    9  true  95.0166
[trace][doGet][0]  370   15   15   11  true  95.0331
[trace][doGet][0]  371   15   15   10  true  95.0495
[trace][doGet][0]  372   15   15   11  true  95.0658
[trace][doGet][0]  373   15   15    9  true  95.0820
[trace][doGet][0]  374   15   15    9  true  95.0980
[trace][doGet][0]  375   15   15   11  true  95.1140
[trace][doGet][0]  376   15   15   10  true  95.1299
[trace][doGet][0]  377   15   15   13  true  95.1456
[trace][doGet][0]  378   15   15    9  true  95.1613
[trace][doGet][0]  379   15   15    9  true  95.1768
[trace][doGet][0]  380   15   15    9  true  95.1923
[trace][doGet][0]  381   15   15   12  true  95.2077
[trace][doGet][0]  382   15   15    8  true  95.2229
[trace][doGet][0]  383   15   15    9  true  95.2381
[trace][doGet][0]  384   15   15    7  true  95.2532
[trace][doGet][0]  385   15   15   11  true  95.2681
[trace][doGet][0]  386   15   15    8  true  95.2830
[trace][doGet][0]  387   15   15    8  true  95.2978
[trace][doGet][0]  388   15   15    8  true  95.3125
[trace][doGet][0]  389   15   15    8  true  95.3271
[trace][doGet][0]  390   15   15    9  true  95.3416
[trace][doGet][0]  391   15   15    8  true  95.3560
[trace][doGet][0]  392   15   15   11  true  95.3704
[trace][doGet][0]  393   15   15   10  true  95.3846
[trace][doGet][0]  394   15   15    9  true  95.3988
[trace][doGet][0]  395   15   15   10  true  95.4128
[trace][doGet][0]  396   15   15    8  true  95.4268
[trace][doGet][0]  397   15   15    9  true  95.4407
[trace][doGet][0]  398   15   15    7  true  95.4545
[trace][doGet][0]  399   15   15   13  true  95.4683
[trace][doGet][0]  400   15   15    9  true  95.4819
[trace][doGet][0]  401   15   15    8  true  95.4955
[trace][doGet][0]  402   15   15    9  true  95.5090
[trace][doGet][0]  403   15   15    9  true  95.5224
