/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/bin/java -Didea.launcher.port=7532 "-Didea.launcher.bin.path=/Applications/IntelliJ IDEA 12.app/bin" -Dfile.encoding=UTF-8 -classpath "/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/ant-javafx.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/dt.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/javafx-doclet.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/javafx-mx.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/jconsole.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/sa-jdi.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/tools.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/charsets.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/deploy.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/htmlconverter.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/javaws.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jce.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jfr.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jfxrt.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jsse.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/management-agent.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/plugin.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/resources.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/rt.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/dnsns.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/localedata.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/sunec.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/sunjce_provider.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/sunpkcs11.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/zipfs.jar:/Users/hiranya/Projects/eager/impl/eager-appscale/Eager/eager-static-analyzer/target/classes:/Users/hiranya/.m2/repository/javax/mail/mail/1.4.3/mail-1.4.3.jar:/Users/hiranya/.m2/repository/javax/activation/activation/1.1.1/activation-1.1.1.jar:/Users/hiranya/.m2/repository/org/apache/httpcomponents/httpclient/4.3.5/httpclient-4.3.5.jar:/Users/hiranya/.m2/repository/org/apache/httpcomponents/httpcore/4.3.2/httpcore-4.3.2.jar:/Users/hiranya/.m2/repository/commons-logging/commons-logging/1.1.3/commons-logging-1.1.3.jar:/Users/hiranya/.m2/repository/commons-codec/commons-codec/1.6/commons-codec-1.6.jar:/Users/hiranya/.m2/repository/junit/junit/3.8/junit-3.8.jar:/Users/hiranya/.m2/repository/soot/soot/2.5.0/soot-2.5.0.jar:/Users/hiranya/.m2/repository/commons-cli/commons-cli/1.2/commons-cli-1.2.jar:/Users/hiranya/.m2/repository/org/json/json/20140107/json-20140107.jar:/Applications/IntelliJ IDEA 12.app/lib/idea_rt.jar" com.intellij.rt.execution.application.AppMain edu.ucsb.cs.eager.sa.kitty.KittyValidator -ccp /Users/hiranya/Projects/eager/sandbox/cs263/adabra/target/classes -c cs263project.cs263project.RoomRestApi -m getRoomInCityWithName -me 10 -s http://localhost:8081 -wp -q 0.95 -bf /Users/hiranya/Projects/eager/impl/eager-appscale/Eager/eager-static-analyzer/results/apps/exp33/getRoomInCityWithName.txt
Warning: com.google.appengine.api.datastore.Entity is a phantom class!
Warning: javax.ws.rs.GET is a phantom class!
Warning: com.google.appengine.api.datastore.FetchOptions is a phantom class!
Warning: javax.ws.rs.POST is a phantom class!
Warning: com.google.appengine.api.datastore.Key is a phantom class!
Warning: com.google.appengine.api.memcache.ErrorHandlers is a phantom class!
Warning: com.google.gson.JsonSyntaxException is a phantom class!
Warning: com.google.appengine.api.taskqueue.QueueFactory is a phantom class!
Warning: com.google.appengine.api.datastore.PreparedQuery is a phantom class!
Warning: com.google.appengine.api.taskqueue.TaskHandle is a phantom class!
Warning: com.google.gson.Gson is a phantom class!
Warning: com.google.appengine.api.datastore.EntityNotFoundException is a phantom class!
Warning: com.google.appengine.api.memcache.MemcacheService is a phantom class!
Warning: com.google.appengine.api.memcache.MemcacheServiceFactory is a phantom class!
Warning: com.google.appengine.api.taskqueue.Queue is a phantom class!
Warning: javax.ws.rs.Produces is a phantom class!
Warning: com.google.appengine.api.memcache.LogAndContinueErrorHandler is a phantom class!
Warning: com.google.appengine.api.taskqueue.TaskOptions$Builder is a phantom class!
Warning: javax.ws.rs.core.Response is a phantom class!
Warning: com.google.appengine.api.datastore.KeyFactory$Builder is a phantom class!
Warning: javax.ws.rs.Path is a phantom class!
Warning: javax.ws.rs.PathParam is a phantom class!
Warning: com.google.appengine.api.datastore.FetchOptions$Builder is a phantom class!
Warning: com.google.appengine.api.datastore.DatastoreService is a phantom class!
Warning: com.google.appengine.api.memcache.ErrorHandler is a phantom class!
Warning: com.google.appengine.api.taskqueue.TaskOptions is a phantom class!
Warning: com.google.appengine.api.datastore.KeyFactory is a phantom class!
Warning: javax.ws.rs.core.Response$Status is a phantom class!
Warning: com.google.appengine.api.datastore.Query is a phantom class!
Warning: com.google.appengine.api.datastore.GeoPt is a phantom class!
Warning: com.google.appengine.api.datastore.DatastoreServiceFactory is a phantom class!
Warning: javax.ws.rs.Consumes is a phantom class!
Warning: javax.ws.rs.core.Response$ResponseBuilder is a phantom class!
Warning: java.dyn.InvokeDynamic is a phantom class!

[validate] timestamp prediction 1st 3c 5p
[validate] 1424480753919    23 249093.64 N/A      N/A     
[validate] 1424481715473    22 248132.09 N/A      N/A     
[validate] 1424482673971    22 247173.59 N/A      N/A     
[validate] 1424483642805    22 246204.75 N/A      N/A     
[validate] 1424484604800    22 245242.76 N/A      N/A     
[validate] 1424485567984    19 244279.57 N/A      N/A     
[validate] 1424486530674    19 243316.88 N/A      N/A     
[validate] 1424487487253    19 242360.31 N/A      N/A     
[validate] 1424488450961    18 241396.60 N/A      N/A     
[validate] 1424489408225    19 240439.33 N/A      N/A     
[validate] 1424490368752    19 239478.81 N/A      N/A     
[validate] 1424491328824    19 238518.73 N/A      N/A     
[validate] 1424492291793    22 237555.77 N/A      N/A     
[validate] 1424493249206    19 236598.35 N/A      N/A     
[validate] 1424494206330    19 235641.23 N/A      N/A     
[validate] 1424495164690    19 234682.87 N/A      N/A     
[validate] 1424496121404    19 233726.15 N/A      N/A     
[validate] 1424497081173    19 232766.39 N/A      N/A     
[validate] 1424498039864    19 231807.69 N/A      N/A     
[validate] 1424498994504    18 230853.05 N/A      N/A     
[validate] 1424499949747    18 229897.81 N/A      N/A     
[validate] 1424500910168    18 228937.39 N/A      N/A     
[validate] 1424501865916    18 227981.64 N/A      N/A     
[validate] 1424502827291    18 227020.27 N/A      N/A     
[validate] 1424503781451    18 226066.11 N/A      N/A     
[validate] 1424504745747    18 225101.81 N/A      N/A     
[validate] 1424505704617    19 224142.94 N/A      N/A     
[validate] 1424506665372    18 223182.19 N/A      N/A     
[validate] 1424507626387    18 222221.17 N/A      N/A     
[validate] 1424508585900    18 221261.66 N/A      N/A     
[validate] 1424509553594    18 220293.96 N/A      N/A     
[validate] 1424510509355    18 219338.20 N/A      N/A     
[validate] 1424511470576    18 218376.98 N/A      N/A     
[validate] 1424512427498    18 217420.06 N/A      N/A     
[validate] 1424513391433    18 216456.13 N/A      N/A     
[validate] 1424514351019    18 215496.54 N/A      N/A     
[validate] 1424515316603    18 214530.96 N/A      N/A     
[validate] 1424516275408    18 213572.15 N/A      N/A     
[validate] 1424517233831    18 212613.73 N/A      N/A     
[validate] 1424518190439    18 211657.12 N/A      N/A     
[validate] 1424519151240    18 210696.32 N/A      N/A     
[validate] 1424520108440    18 209739.12 N/A      N/A     
[validate] 1424521069875    18 208777.68 N/A      N/A     
[validate] 1424522028136    18 207819.42 N/A      N/A     
[validate] 1424522992010    18 206855.55 N/A      N/A     
[validate] 1424523950735    18 205896.82 N/A      N/A     
[validate] 1424524914245    18 204933.31 N/A      N/A     
[validate] 1424525890715    18 203956.84 N/A      N/A     
[validate] 1424526854174    18 202993.38 N/A      N/A     
[validate] 1424527811661    18 202035.90 N/A      N/A     
[validate] 1424528775498    18 201072.06 N/A      N/A     
[validate] 1424529736618    18 200110.94 N/A      N/A     
[validate] 1424530704764    18 199142.79 N/A      N/A     
[validate] 1424531661729    18 198185.83 N/A      N/A     
[validate] 1424532622508    18 197225.05 N/A      N/A     
[validate] 1424533587609    18 196259.95 N/A      N/A     
[validate] 1424534554671    19 195292.89 N/A      N/A     
[validate] 1424535518790    19 194328.77 N/A      N/A     
[validate] 1424536481504    18 193366.05 N/A      N/A     
[validate] 1424537437618    18 192409.94 N/A      N/A     
[validate] 1424538402009    19 191445.55 N/A      N/A     
[validate] 1424539360981    19 190486.58 N/A      N/A     
[validate] 1424540319855    19 189527.70 N/A      N/A     
[validate] 1424541275993    19 188571.57 N/A      N/A     
[validate] 1424542237308    19 187610.25 N/A      N/A     
[validate] 1424543197700    18 186649.86 N/A      N/A     
[validate] 1424544158563    19 185689.00 N/A      N/A     
[validate] 1424545121040    18 184726.52 N/A      N/A     
[validate] 1424546078735    18 183768.82 N/A      N/A     
[validate] 1424547040047    19 182807.51 N/A      N/A     
[validate] 1424547997408    19 181850.15 N/A      N/A     
