/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/bin/java -Didea.launcher.port=7535 "-Didea.launcher.bin.path=/Applications/IntelliJ IDEA 14.app/Contents/bin" -Dfile.encoding=UTF-8 -classpath "/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/ant-javafx.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/dt.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/javafx-doclet.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/javafx-mx.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/jconsole.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/sa-jdi.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/tools.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/charsets.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/deploy.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/htmlconverter.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/javaws.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jce.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jfr.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jfxrt.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jsse.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/management-agent.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/plugin.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/resources.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/rt.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/dnsns.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/localedata.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/sunec.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/sunjce_provider.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/sunpkcs11.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/zipfs.jar:/Users/hiranya/Projects/eager/impl/eager-appscale/Eager/eager-static-analyzer/target/classes:/Users/hiranya/.m2/repository/javax/mail/mail/1.4.3/mail-1.4.3.jar:/Users/hiranya/.m2/repository/javax/activation/activation/1.1.1/activation-1.1.1.jar:/Users/hiranya/.m2/repository/org/apache/httpcomponents/httpclient/4.3.5/httpclient-4.3.5.jar:/Users/hiranya/.m2/repository/org/apache/httpcomponents/httpcore/4.3.2/httpcore-4.3.2.jar:/Users/hiranya/.m2/repository/commons-logging/commons-logging/1.1.3/commons-logging-1.1.3.jar:/Users/hiranya/.m2/repository/commons-codec/commons-codec/1.6/commons-codec-1.6.jar:/Users/hiranya/.m2/repository/junit/junit/3.8/junit-3.8.jar:/Users/hiranya/.m2/repository/soot/soot/2.5.0/soot-2.5.0.jar:/Users/hiranya/.m2/repository/commons-cli/commons-cli/1.2/commons-cli-1.2.jar:/Users/hiranya/.m2/repository/org/json/json/20140107/json-20140107.jar:/Applications/IntelliJ IDEA 14.app/Contents/lib/idea_rt.jar" com.intellij.rt.execution.application.AppMain edu.ucsb.cs.eager.sa.kitty.KittySLAEvolutionAnalyzer -ccp /Users/hiranya/Projects/eager/sandbox/cs263/adabra/target/classes -c cs263project.cs263project.RoomRestApi -m getRoomInCityWithName -me 10 -s http://localhost:8081 -wp -q 0.95 -bf /Users/hiranya/Projects/eager/impl/eager-appscale/Eager/eager-static-analyzer/results/apps/exp33/getRoomInCityWithName.txt -ai
Warning: com.google.appengine.api.datastore.Entity is a phantom class!
Warning: javax.ws.rs.GET is a phantom class!
Warning: com.google.appengine.api.datastore.FetchOptions is a phantom class!
Warning: javax.ws.rs.POST is a phantom class!
Warning: com.google.appengine.api.datastore.Key is a phantom class!
Warning: com.google.appengine.api.memcache.ErrorHandlers is a phantom class!
Warning: com.google.gson.JsonSyntaxException is a phantom class!
Warning: com.google.appengine.api.taskqueue.QueueFactory is a phantom class!
Warning: com.google.appengine.api.datastore.PreparedQuery is a phantom class!
Warning: com.google.appengine.api.taskqueue.TaskHandle is a phantom class!
Warning: com.google.gson.Gson is a phantom class!
Warning: com.google.appengine.api.datastore.EntityNotFoundException is a phantom class!
Warning: com.google.appengine.api.memcache.MemcacheService is a phantom class!
Warning: com.google.appengine.api.memcache.MemcacheServiceFactory is a phantom class!
Warning: com.google.appengine.api.taskqueue.Queue is a phantom class!
Warning: javax.ws.rs.Produces is a phantom class!
Warning: com.google.appengine.api.memcache.LogAndContinueErrorHandler is a phantom class!
Warning: com.google.appengine.api.taskqueue.TaskOptions$Builder is a phantom class!
Warning: javax.ws.rs.core.Response is a phantom class!
Warning: com.google.appengine.api.datastore.KeyFactory$Builder is a phantom class!
Warning: javax.ws.rs.Path is a phantom class!
Warning: javax.ws.rs.PathParam is a phantom class!
Warning: com.google.appengine.api.datastore.FetchOptions$Builder is a phantom class!
Warning: com.google.appengine.api.datastore.DatastoreService is a phantom class!
Warning: com.google.appengine.api.memcache.ErrorHandler is a phantom class!
Warning: com.google.appengine.api.taskqueue.TaskOptions is a phantom class!
Warning: com.google.appengine.api.datastore.KeyFactory is a phantom class!
Warning: javax.ws.rs.core.Response$Status is a phantom class!
Warning: com.google.appengine.api.datastore.Query is a phantom class!
Warning: com.google.appengine.api.datastore.GeoPt is a phantom class!
Warning: com.google.appengine.api.datastore.DatastoreServiceFactory is a phantom class!
Warning: javax.ws.rs.Consumes is a phantom class!
Warning: javax.ws.rs.core.Response$ResponseBuilder is a phantom class!
Warning: java.dyn.InvokeDynamic is a phantom class!

[sla][offset] timestamp prediction timeToViolation(h)
[sla] 0 1424480753919    39 140.33  
[sla] 165 1424491328824    33 137.39  
[sla] 166 1424491392872    33 137.38  
[sla] 167 1424491456760    33 137.36  
[sla] 168 1424491520841    33 137.34  
[sla] 169 1424491584621    33 137.32  
[sla] 170 1424491648354    33 137.30  
[sla] 171 1424491712412    33 137.29  
[sla] 172 1424491776270    33 137.27  
[sla] 173 1424491840255    33 137.25  
[sla] 174 1424491904320    33 137.23  
[sla] 175 1424491969278    33 137.22  
[sla] 176 1424492033606    33 137.20  
[sla] 177 1424492098037    33 137.18  
[sla] 178 1424492162853    33 137.16  
[sla] 179 1424492227769    33 137.14  
[sla] 180 1424492291793    33 137.13  
[sla] 181 1424492355675    33 137.11  
[sla] 182 1424492420172    33 137.09  
[sla] 183 1424492483703    33 137.07  
[sla] 184 1424492547467    33 137.05  
[sla] 185 1424492610803    33 137.04  
[sla] 186 1424492674277    33 137.02  
[sla] 187 1424492738284    33 137.00  
[sla] 188 1424492801829    33 136.98  
[sla] 189 1424492865970    33 136.97  
[sla] 190 1424492930373    33 136.95  
[sla] 191 1424492993699    33 136.93  
[sla] 192 1424493057100    33 136.91  
[sla] 193 1424493121043    33 136.90  
[sla] 194 1424493185896    33 136.88  
[sla] 195 1424493249206    33 136.86  
[sla] 196 1424493312730    33 136.84  
[sla] 197 1424493376356    33 136.82  
[sla] 198 1424493439628    33 136.81  
[sla] 199 1424493502803    33 136.79  
[sla] 200 1424493566305    33 136.77  
[sla] 201 1424493630284    33 136.75  
[sla] 202 1424493693560    33 136.74  
[sla] 203 1424493756862    33 136.72  
[sla] 204 1424493820385    33 136.70  
[sla] 205 1424493884001    33 136.68  
[sla] 206 1424493948581    33 136.67  
[sla] 207 1424494013022    33 136.65  
[sla] 208 1424494077556    33 136.63  
[sla] 209 1424494141210    33 136.61  
[sla] 210 1424494206330    33 136.59  
[sla] 211 1424494269990    33 136.58  
[sla] 212 1424494334150    33 136.56  
[sla] 213 1424494397694    31 136.54  
[sla] 214 1424494462413    33 136.52  
[sla] 215 1424494526238    33 136.51  
[sla] 216 1424494589620    33 136.49  
[sla] 217 1424494653339    33 136.47  
[sla] 218 1424494717194    33 136.45  
[sla] 219 1424494781051    33 136.43  
[sla] 220 1424494845012    33 136.42  
[sla] 221 1424494908705    33 136.40  
[sla] 222 1424494972311    33 136.38  
[sla] 223 1424495036251    33 136.36  
[sla] 224 1424495099995    33 136.35  
[sla] 225 1424495164690    33 136.33  
[sla] 226 1424495228055    33 136.31  
[sla] 227 1424495291773    33 136.29  
[sla] 228 1424495355137    33 136.27  
[sla] 229 1424495418527    33 136.26  
[sla] 230 1424495481781    33 136.24  
[sla] 231 1424495545097    33 136.22  
[sla] 232 1424495608473    33 136.20  
[sla] 233 1424495671904    33 136.19  
[sla] 234 1424495735255    33 136.17  
[sla] 235 1424495799111    33 136.15  
[sla] 236 1424495862888    31 136.13  
[sla] 237 1424495928252    31 136.12  
[sla] 238 1424495993107    31 136.10  
[sla] 239 1424496057282    31 136.08  
[sla] 240 1424496121404    31 136.06  
[sla] 241 1424496185655    31 136.04  
[sla] 242 1424496250630    31 136.03  
[sla] 243 1424496315468    31 136.01  
[sla] 244 1424496379753    31 135.99  
[sla] 245 1424496443091    31 135.97  
[sla] 246 1424496506757    31 135.96  
[sla] 247 1424496570429    31 135.94  
[sla] 248 1424496633939    31 135.92  
[sla] 249 1424496697282    31 135.90  
[sla] 250 1424496760924    31 135.88  
[sla] 251 1424496824514    31 135.87  
[sla] 252 1424496888133    31 135.85  
[sla] 253 1424496952149    31 135.83  
[sla] 254 1424497016851    31 135.81  
[sla] 255 1424497081173    31 135.80  
[sla] 256 1424497144673    31 135.78  
[sla] 257 1424497208463    31 135.76  
[sla] 258 1424497271790    31 135.74  
[sla] 259 1424497335841    31 135.72  
[sla] 260 1424497399344    31 135.71  
[sla] 261 1424497462836    31 135.69  
[sla] 262 1424497526347    31 135.67  
[sla] 263 1424497589531    31 135.65  
[sla] 264 1424497654315    31 135.64  
[sla] 265 1424497718442    31 135.62  
[sla] 266 1424497782940    31 135.60  
[sla] 267 1424497847681    31 135.58  
[sla] 268 1424497911562    31 135.56  
[sla] 269 1424497975636    31 135.55  
[sla] 270 1424498039864    31 135.53  
[sla] 271 1424498103153    31 135.51  
[sla] 272 1424498167013    31 135.49  
[sla] 273 1424498230590    31 135.48  
[sla] 274 1424498293955    31 135.46  
[sla] 275 1424498357861    31 135.44  
[sla] 276 1424498421150    31 135.42  
[sla] 277 1424498484920    31 135.41  
[sla] 278 1424498548575    31 135.39  
[sla] 279 1424498611960    31 135.37  
[sla] 280 1424498675569    31 135.35  
[sla] 281 1424498739787    31 135.33  
[sla] 282 1424498803659    31 135.32  
[sla] 283 1424498867405    31 135.30  
[sla] 284 1424498931212    31 135.28  
[sla] 285 1424498994504    31 135.26  
[sla] 286 1424499057884    31 135.25  
[sla] 287 1424499121614    31 135.23  
[sla] 288 1424499185255    31 135.21  
[sla] 289 1424499248881    31 135.19  
[sla] 290 1424499312726    31 135.18  
[sla] 291 1424499376721    31 135.16  
[sla] 292 1424499440195    31 135.14  
[sla] 293 1424499503550    31 135.12  
[sla] 294 1424499567012    31 135.10  
[sla] 295 1424499630690    31 135.09  
[sla] 296 1424499694120    31 135.07  
[sla] 297 1424499757898    31 135.05  
[sla] 298 1424499821428    31 135.03  
[sla] 299 1424499885187    31 135.02  
[sla] 300 1424499949747    31 135.00  
[sla] 301 1424500013291    31 134.98  
[sla] 302 1424500077730    31 134.96  
[sla] 303 1424500141757    30 134.95  
[sla] 304 1424500206449    30 134.93  
[sla] 305 1424500270966    30 134.91  
[sla] 306 1424500334849    30 134.89  
[sla] 307 1424500399617    30 134.87  
[sla] 308 1424500463423    30 134.86  
[sla] 309 1424500526869    30 134.84  
[sla] 310 1424500590643    30 134.82  
[sla] 311 1424500654206    30 134.80  
[sla] 312 1424500717692    30 134.79  
[sla] 313 1424500781694    30 134.77  
[sla] 314 1424500845763    30 134.75  
[sla] 315 1424500910168    30 134.73  
[sla] 316 1424500974273    31 134.71  
[sla] 317 1424501037859    31 134.70  
[sla] 318 1424501101303    31 134.68  
[sla] 319 1424501164837    31 134.66  
[sla] 320 1424501229274    31 134.64  
[sla] 321 1424501293176    31 134.63  
[sla] 322 1424501356472    31 134.61  
[sla] 323 1424501419903    31 134.59  
[sla] 324 1424501483348    31 134.57  
[sla] 325 1424501546776    30 134.56  
[sla] 326 1424501610526    30 134.54  
[sla] 327 1424501674728    30 134.52  
[sla] 328 1424501738366    30 134.50  
[sla] 329 1424501802259    30 134.48  
[sla] 330 1424501865916    30 134.47  
[sla] 331 1424501929537    30 134.45  
[sla] 332 1424501994453    30 134.43  
[sla] 333 1424502058628    30 134.41  
[sla] 334 1424502122711    30 134.40  
[sla] 335 1424502187665    30 134.38  
[sla] 336 1424502252310    30 134.36  
[sla] 337 1424502316159    30 134.34  
[sla] 338 1424502380361    30 134.32  
[sla] 339 1424502444640    30 134.31  
[sla] 340 1424502507969    30 134.29  
[sla] 341 1424502571305    30 134.27  
[sla] 342 1424502634604    30 134.25  
[sla] 343 1424502698854    30 134.24  
[sla] 344 1424502762624    30 134.22  
[sla] 345 1424502827291    30 134.20  
[sla] 346 1424502890707    30 134.18  
[sla] 347 1424502954175    30 134.16  
[sla] 348 1424503017768    30 134.15  
[sla] 349 1424503081245    30 134.13  
[sla] 350 1424503144747    30 134.11  
[sla] 351 1424503208283    30 134.09  
[sla] 352 1424503272831    30 134.08  
[sla] 353 1424503336296    30 134.06  
[sla] 354 1424503399717    30 134.04  
[sla] 355 1424503463406    30 134.02  
[sla] 356 1424503526633    30 134.01  
[sla] 357 1424503589977    30 133.99  
[sla] 358 1424503653692    30 133.97  
[sla] 359 1424503717463    30 133.95  
[sla] 360 1424503781451    30 133.93  
[sla] 361 1424503845169    30 133.92  
[sla] 362 1424503908631    30 133.90  
[sla] 363 1424503971979    30 133.88  
[sla] 364 1424504035730    30 133.86  
[sla] 365 1424504099592    30 133.85  
[sla] 366 1424504163003    30 133.83  
[sla] 367 1424504227560    30 133.81  
[sla] 368 1424504292042    30 133.79  
[sla] 369 1424504356669    30 133.77  
[sla] 370 1424504421606    30 133.76  
