/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/bin/java -Didea.launcher.port=7536 "-Didea.launcher.bin.path=/Applications/IntelliJ IDEA 12.app/bin" -Dfile.encoding=UTF-8 -classpath "/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/ant-javafx.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/dt.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/javafx-doclet.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/javafx-mx.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/jconsole.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/sa-jdi.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/tools.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/charsets.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/deploy.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/htmlconverter.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/javaws.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jce.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jfr.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jfxrt.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jsse.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/management-agent.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/plugin.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/resources.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/rt.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/dnsns.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/localedata.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/sunec.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/sunjce_provider.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/sunpkcs11.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/zipfs.jar:/Users/hiranya/Projects/eager/impl/eager-appscale/Eager/eager-static-analyzer/target/classes:/Users/hiranya/.m2/repository/javax/mail/mail/1.4.3/mail-1.4.3.jar:/Users/hiranya/.m2/repository/javax/activation/activation/1.1.1/activation-1.1.1.jar:/Users/hiranya/.m2/repository/org/apache/httpcomponents/httpclient/4.3.5/httpclient-4.3.5.jar:/Users/hiranya/.m2/repository/org/apache/httpcomponents/httpcore/4.3.2/httpcore-4.3.2.jar:/Users/hiranya/.m2/repository/commons-logging/commons-logging/1.1.3/commons-logging-1.1.3.jar:/Users/hiranya/.m2/repository/commons-codec/commons-codec/1.6/commons-codec-1.6.jar:/Users/hiranya/.m2/repository/junit/junit/3.8/junit-3.8.jar:/Users/hiranya/.m2/repository/soot/soot/2.5.0/soot-2.5.0.jar:/Users/hiranya/.m2/repository/commons-cli/commons-cli/1.2/commons-cli-1.2.jar:/Users/hiranya/.m2/repository/org/json/json/20140107/json-20140107.jar:/Applications/IntelliJ IDEA 12.app/lib/idea_rt.jar" com.intellij.rt.execution.application.AppMain edu.ucsb.cs.eager.sa.kitty.KittyValidator -ccp /Users/hiranya/Projects/eager/sandbox/cs263/adabra/target/classes -c cs263project.cs263project.RoomRestApi -m getRoomsInCity -me 10 -s http://localhost:8081 -wp -q 0.95 -bf /Users/hiranya/Projects/eager/impl/eager-appscale/Eager/eager-static-analyzer/results/apps/exp32/getRoomsInCity.txt
Warning: com.google.appengine.api.datastore.Entity is a phantom class!
Warning: javax.ws.rs.GET is a phantom class!
Warning: com.google.appengine.api.datastore.FetchOptions is a phantom class!
Warning: javax.ws.rs.POST is a phantom class!
Warning: com.google.appengine.api.datastore.Key is a phantom class!
Warning: com.google.appengine.api.memcache.ErrorHandlers is a phantom class!
Warning: com.google.gson.JsonSyntaxException is a phantom class!
Warning: com.google.appengine.api.taskqueue.QueueFactory is a phantom class!
Warning: com.google.appengine.api.datastore.PreparedQuery is a phantom class!
Warning: com.google.appengine.api.taskqueue.TaskHandle is a phantom class!
Warning: com.google.gson.Gson is a phantom class!
Warning: com.google.appengine.api.datastore.EntityNotFoundException is a phantom class!
Warning: com.google.appengine.api.memcache.MemcacheService is a phantom class!
Warning: com.google.appengine.api.memcache.MemcacheServiceFactory is a phantom class!
Warning: com.google.appengine.api.taskqueue.Queue is a phantom class!
Warning: javax.ws.rs.Produces is a phantom class!
Warning: com.google.appengine.api.memcache.LogAndContinueErrorHandler is a phantom class!
Warning: com.google.appengine.api.taskqueue.TaskOptions$Builder is a phantom class!
Warning: javax.ws.rs.core.Response is a phantom class!
Warning: com.google.appengine.api.datastore.KeyFactory$Builder is a phantom class!
Warning: javax.ws.rs.Path is a phantom class!
Warning: javax.ws.rs.PathParam is a phantom class!
Warning: com.google.appengine.api.datastore.FetchOptions$Builder is a phantom class!
Warning: com.google.appengine.api.datastore.DatastoreService is a phantom class!
Warning: com.google.appengine.api.memcache.ErrorHandler is a phantom class!
Warning: com.google.appengine.api.taskqueue.TaskOptions is a phantom class!
Warning: com.google.appengine.api.datastore.KeyFactory is a phantom class!
Warning: javax.ws.rs.core.Response$Status is a phantom class!
Warning: com.google.appengine.api.datastore.Query is a phantom class!
Warning: com.google.appengine.api.datastore.GeoPt is a phantom class!
Warning: com.google.appengine.api.datastore.DatastoreServiceFactory is a phantom class!
Warning: javax.ws.rs.Consumes is a phantom class!
Warning: javax.ws.rs.core.Response$ResponseBuilder is a phantom class!
Warning: java.dyn.InvokeDynamic is a phantom class!

[validate] timestamp prediction 1st 3c 5p
[validate] 1424383861504    42 146.11   20396.96 6354.51 
[validate] 1424384761073    43 1597.39  19497.39 6539.63 
[validate] 1424385661564    43 696.90   18596.90 6181.60 
[validate] 1424386561102    43 98.78    17697.36 6125.82 
[validate] 1424387461149    42 343.78   16797.31 6491.28 
[validate] 1424388361691    43 527.98   15896.77 6133.12 
[validate] 1424389261567    46 171.00   50268.56 7402.83 
[validate] 1424390161164    45 536.96   49368.96 6503.24 
[validate] 1424391061797    44 238.91   48468.33 6506.71 
[validate] 1424391961412    43 303.65   115504.66 6028.98 
[validate] 1424392861626    43 548.46   114604.45 6455.22 
[validate] 1424393761696    44 612.55   113704.38 6639.80 
[validate] 1424394661431    44 2002.97  112804.64 6282.39 
[validate] 1424395561826    46 1102.58  127637.11 6165.40 
[validate] 1424396461804    47 202.60   158933.46 6109.11 
[validate] 1424397361627    46 206.88   125837.31 6053.06 
[validate] 1424398261156    46 453.03   124937.78 6057.56 
[validate] 1424399161394    46 155.45   124037.54 6242.17 
[validate] 1424400061609    47 1123.27  155333.65 6185.64 
[validate] 1424400962077    47 222.81   154433.18 7213.60 
[validate] 1424401861192    47 167.36   153534.07 6314.49 
[validate] 1424402761440    48 291.66   152633.82 7342.82 
[validate] 1424403661315    48 295.80   151733.95 6442.95 
[validate] 1424404561131    48 842.43   150834.13 6449.30 
[validate] 1424405461025    48 786.23   86214.17 6393.15 
[validate] 1424406361159    48 1814.52  85314.03 6156.05 
[validate] 1424407262003    48 913.68   84413.19 7256.79 
[validate] 1424408161538    48 14.14    83513.65 6357.26 
[validate] 1424409061988    48 1042.28  82613.20 7385.73 
[validate] 1424409961361    47 142.90   81713.83 6486.35 
[validate] 1424410861606    48 148.83   80813.58 6188.92 
[validate] 1424411761588    48 92.58    79913.60 6192.96 
[validate] 1424412662006    48 410.11   79013.18 6196.64 
[validate] 1424413561775    48 957.02   78113.42 8853.13 
[validate] 1424414461414    49 57.38    77213.78 7953.49 
[validate] 1424415361661    49 1086.05  307788.94 7053.24 
[validate] 1424416261573    48 186.14   23268.55 6153.33 
[validate] 1424417161189    48 311.22   22368.94 6218.12 
[validate] 1424418061344    48 134.29   21468.78 7065.65 
[validate] 1424418961735    48 259.01   20568.39 6165.26 
[validate] 1424419861296    48 2553.61  19668.83 7374.91 
[validate] 1424420761530    48 1653.37  18768.60 6474.68 
[validate] 1424421661104    48 753.80   17869.02 6840.63 
[validate] 1424422561947    48 515.90   16968.18 6723.27 
[validate] 1424423461499    48 158.86   16068.63 7028.99 
[validate] 1424424361850    48 765.15   15168.28 11371.76
[validate] 1424425261398    48 1974.81  14268.73 10472.21
[validate] 1424426161139    48 1075.07  13368.99 9271.12 
[validate] 1424427061883    47 174.33   12468.24 6924.03 
[validate] 1424427961334    47 540.40   11568.79 6928.47 
[validate] 1424428861823    47 423.40   126533.44 6570.43 
[validate] 1424429761245    47 729.25   125634.02 6876.36 
[validate] 1424430661338    47 1637.13  124733.92 6036.55 
[validate] 1424431561835    47 736.63   123833.43 7847.75 
[validate] 1424432461704    47 1524.21  122933.56 6947.88 
[validate] 1424433361283    47 624.63   122033.98 6048.30 
[validate] 1424434261250    47 628.55   121134.01 6233.09 
[validate] 1424435161492    46 270.77   88037.44 6903.72 
[validate] 1424436061921    46 575.68   87137.01 6064.42 
[validate] 1424436961165    46 2448.42  86237.77 6069.99 
[validate] 1424437861700    46 1547.89  85337.23 7097.84 
[validate] 1424438761406    46 648.18   84437.53 6198.14 
[validate] 1424439661226    46 833.11   83537.71 8312.47 
[validate] 1424440561800    46 53.06    82637.13 7411.90 
[validate] 1424441461860    46 603.35   81737.07 6511.84 
[validate] 1424442361066    46 670.09   49314.12 6818.09 
[validate] 1424443261513    46 1698.03  48413.68 6098.45 
[validate] 1424444161260    46 798.28   47513.93 6524.52 
