2016-08-31 18:19:51,696 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 10.0, 9.0, 23.0, 34.0, 38.0, 35.0, 32.0, 204.0]
2016-08-31 18:19:51,697 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [11.0, 9.0, 8.0, 25.0, 27.0, 34.0, 29.0, 25.0, 178.0]
2016-08-31 18:19:51,698 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 10.0, 10.0, 26.0, 26.0, 37.0, 30.0, 24.0, 184.0]
2016-08-31 18:19:51,699 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [11.0, 9.0, 9.0, 29.0, 27.0, 35.0, 33.0, 32.0, 201.0] (skipped)
2016-08-31 18:19:51,699 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [13.0, 10.0, 11.0, 31.0, 32.0, 36.0, 31.0, 22.0, 196.0]
2016-08-31 18:19:51,699 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [12.0, 9.0, 8.0, 26.0, 32.0, 34.0, 28.0, 22.0, 182.0]
2016-08-31 18:19:51,700 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [12.0, 9.0, 9.0, 25.0, 26.0, 33.0, 29.0, 23.0, 175.0]
2016-08-31 18:19:51,701 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 8.0, 24.0, 25.0, 33.0, 30.0, 26.0, 175.0]
2016-08-31 18:19:51,702 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [11.0, 8.0, 9.0, 26.0, 25.0, 34.0, 31.0, 25.0, 179.0]
2016-08-31 18:19:51,703 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [12.0, 9.0, 9.0, 26.0, 28.0, 35.0, 30.0, 25.0, 185.0]
2016-08-31 18:19:51,759 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [14.0, 11.0, 9.0, 30.0, 30.0, 30.0, 28.0, 24.0, 192.0] (skipped)
2016-08-31 18:19:51,760 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [12.0, 9.0, 9.0, 26.0, 26.0, 29.0, 27.0, 26.0, 175.0]
2016-08-31 18:19:51,760 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [15.0, 10.0, 22.0, 22.0, 23.0, 33.0, 27.0, 27.0, 192.0]
2016-08-31 18:19:51,761 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 12.0, 10.0, 28.0, 26.0, 30.0, 25.0, 24.0, 180.0] (skipped)
2016-08-31 18:19:51,829 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 12.0, 9.0, 22.0, 24.0, 31.0, 26.0, 25.0, 168.0]
2016-08-31 18:19:51,830 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 8.0, 27.0, 39.0, 47.0, 48.0, 40.0, 262.0] (skipped)
2016-08-31 18:19:51,831 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 9.0, 24.0, 28.0, 37.0, 27.0, 27.0, 185.0]
2016-08-31 18:19:51,831 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [11.0, 9.0, 33.0, 24.0, 24.0, 27.0, 25.0, 25.0, 189.0]
2016-08-31 18:19:51,888 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [12.0, 10.0, 9.0, 30.0, 24.0, 32.0, 27.0, 19.0, 174.0]
2016-08-31 18:19:51,889 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [11.0, 10.0, 9.0, 24.0, 25.0, 33.0, 25.0, 23.0, 170.0]
2016-08-31 18:19:51,889 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 9.0, 22.0, 30.0, 28.0, 25.0, 22.0, 164.0]
2016-08-31 18:19:51,890 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 10.0, 9.0, 25.0, 35.0, 30.0, 27.0, 26.0, 183.0]
2016-08-31 18:19:51,950 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [11.0, 15.0, 9.0, 25.0, 24.0, 54.0, 23.0, 28.0, 201.0]
2016-08-31 18:19:51,951 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 9.0, 27.0, 27.0, 33.0, 24.0, 23.0, 173.0]
2016-08-31 18:19:51,951 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [21.0, 9.0, 8.0, 21.0, 27.0, 47.0, 57.0, 23.0, 226.0]
2016-08-31 18:19:51,952 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 10.0, 45.0, 34.0, 32.0, 36.0, 32.0, 219.0]
