 S0C    S1C    S0U    S1U      EC       EU        OC         OU       MC     MU    CCSC   CCSU   YGC     YGCT    FGC    FGCT     GCT   
1024.0 2048.0 736.0   0.0   24064.0  11267.2   55296.0    52023.7   18304.0 17540.8 2176.0 1946.5    136    1.692   1      0.177    1.869
2048.0 512.0   0.0   256.0  21504.0  13941.8   55296.0    52111.7   18304.0 17540.8 2176.0 1946.5    141    1.735   1      0.177    1.912
2048.0 2048.0  0.0   288.0  18432.0   4764.2   55296.0    52207.7   18304.0 17542.4 2176.0 1946.5    147    1.778   1      0.177    1.955
1536.0 1536.0  0.0   1376.0 18432.0  10332.5   55296.0    52295.7   18304.0 17560.3 2176.0 1946.5    153    1.818   1      0.177    1.995
2048.0 512.0   0.0   192.0  19968.0   2026.4   55296.0    52439.7   18304.0 17560.3 2176.0 1946.5    159    1.868   1      0.177    2.045
512.0  2048.0 288.0   0.0   41984.0  21993.7   55296.0    52823.8   18304.0 17560.9 2176.0 1946.5    164    1.914   1      0.177    2.091
2048.0 2048.0  0.0   256.0  38912.0  17001.2   55296.0    52871.8   18304.0 17560.9 2176.0 1946.5    167    1.932   1      0.177    2.109
2048.0 2560.0 1696.0  0.0   35840.0  20524.0   55296.0    52927.8   18304.0 17560.9 2176.0 1946.5    170    1.957   1      0.177    2.133
1024.0 2048.0 768.0   0.0   31744.0   2809.8   55296.0    53023.8   18304.0 17560.9 2176.0 1946.5    174    1.984   1      0.177    2.160
2560.0 512.0   0.0   288.0  29696.0  22021.0   55296.0    53559.8   18304.0 17560.9 2176.0 1946.5    177    2.016   1      0.177    2.193
3072.0 1536.0  0.0   1280.0 27648.0  23043.9   55296.0    53647.8   18304.0 17560.9 2176.0 1946.5    181    2.051   1      0.177    2.228
512.0  2560.0 352.0   0.0   25088.0   8462.9   55296.0    53759.8   18304.0 17560.9 2176.0 1946.5    186    2.081   1      0.177    2.258
2560.0 512.0   0.0   288.0  22528.0   211.0    55296.0    53847.8   18304.0 17560.9 2176.0 1946.5    191    2.118   1      0.177    2.295
1024.0 2560.0 960.0   0.0   19968.0  10128.5   55296.0    53943.8   18304.0 17560.9 2176.0 1946.5    196    2.152   1      0.177    2.329
3072.0 3072.0 224.0   0.0   18432.0  14612.6   55296.0    54039.8   18304.0 17570.0 2176.0 1946.5    202    2.201   1      0.177    2.378
2560.0 2560.0  0.0   256.0  18432.0   3469.7   55296.0    54151.8   18304.0 17570.0 2176.0 1946.5    209    2.245   1      0.177    2.422
2560.0 2560.0  0.0   192.0  18432.0   4576.4   55296.0    54231.8   18304.0 17570.4 2176.0 1946.5    215    2.293   1      0.177    2.470
1536.0 2560.0 1472.0  0.0   26624.0   2713.0   55296.0    54663.9   18304.0 17572.6 2176.0 1946.5    222    2.344   1      0.177    2.521
512.0  2048.0 224.0   0.0   24576.0  11254.2   55296.0    54751.9   18304.0 17572.6 2176.0 1946.5    226    2.372   1      0.177    2.549
2048.0 2048.0  0.0   448.0  22016.0  10789.3   55296.0    54831.9   18304.0 17573.5 2176.0 1946.5    231    2.403   1      0.177    2.580
1536.0 1536.0  0.0   1088.0 18944.0   3300.0   55296.0    54959.9   18304.0 17581.0 2176.0 1946.5    237    2.441   1      0.177    2.618
1536.0 1536.0  0.0   256.0  18432.0  11671.7   55296.0    55055.9   18304.0 17581.0 2176.0 1946.5    243    2.478   1      0.177    2.655
1536.0 512.0   0.0   224.0  17920.0   1557.3   55296.0    55167.9   18304.0 17581.0 2176.0 1946.5    249    2.520   1      0.177    2.697
