 S0C    S1C    S0U    S1U      EC       EU        OC         OU       MC     MU    CCSC   CCSU   YGC     YGCT    FGC    FGCT     GCT   
8192.0 8192.0  0.0   320.0  253440.0 244728.7  42496.0    16765.1   17536.0 16880.5 2176.0 1956.3     15    0.167   0      0.000    0.167
8192.0 8192.0  0.0   320.0  253440.0 244728.7  42496.0    16765.1   17536.0 16880.5 2176.0 1956.3     15    0.167   0      0.000    0.167
8192.0 8192.0  0.0   320.0  253440.0 244728.7  42496.0    16765.1   17536.0 16880.5 2176.0 1956.3     15    0.167   0      0.000    0.167
8192.0 8192.0  0.0   320.0  253440.0 245995.9  42496.0    16765.1   17536.0 16880.5 2176.0 1956.3     15    0.167   0      0.000    0.167
8192.0 8192.0  0.0   320.0  253440.0 245995.9  42496.0    16765.1   17536.0 16880.5 2176.0 1956.3     15    0.167   0      0.000    0.167
8192.0 8192.0  0.0   320.0  253440.0 245995.9  42496.0    16765.1   17536.0 16880.5 2176.0 1956.3     15    0.167   0      0.000    0.167
8192.0 8192.0  0.0   320.0  253440.0 253440.0  42496.0    16765.1   17536.0 16880.5 2176.0 1956.3     15    0.167   0      0.000    0.167
8192.0 8192.0  0.0   320.0  253440.0 253440.0  42496.0    16765.1   17536.0 16880.5 2176.0 1956.3     15    0.167   0      0.000    0.167
8192.0 8192.0  0.0   320.0  253440.0 253440.0  42496.0    16765.1   17536.0 16880.5 2176.0 1956.3     15    0.167   0      0.000    0.167
8192.0 8192.0  0.0   320.0  253440.0 253440.0  42496.0    16765.1   17536.0 16880.5 2176.0 1956.3     15    0.167   0      0.000    0.167
8192.0 8192.0  0.0   320.0  253440.0 253440.0  42496.0    16765.1   17536.0 16880.5 2176.0 1956.3     15    0.167   0      0.000    0.167
8192.0 8192.0  0.0   320.0  253440.0 253440.0  42496.0    16765.1   17536.0 16880.5 2176.0 1956.3     15    0.167   0      0.000    0.167
8192.0 8192.0  0.0   320.0  253440.0 253440.0  42496.0    16765.1   17536.0 16880.5 2176.0 1956.3     15    0.167   0      0.000    0.167
8192.0 8192.0  0.0   320.0  253440.0 253440.0  42496.0    16765.1   17536.0 16880.5 2176.0 1956.3     15    0.167   0      0.000    0.167
8192.0 8192.0  0.0   320.0  253440.0 253440.0  42496.0    16765.1   17536.0 16880.5 2176.0 1956.3     15    0.167   0      0.000    0.167
8192.0 8192.0  0.0   320.0  253440.0 253440.0  42496.0    16765.1   17536.0 16880.5 2176.0 1956.3     15    0.167   0      0.000    0.167
8192.0 8192.0  0.0   320.0  253440.0 253440.0  42496.0    16765.1   17536.0 16880.5 2176.0 1956.3     15    0.167   0      0.000    0.167
8192.0 8192.0  0.0   320.0  253440.0 253440.0  42496.0    16765.1   17536.0 16880.5 2176.0 1956.3     15    0.167   0      0.000    0.167
512.0  7680.0 288.0   0.0   241664.0  7044.0   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0  7044.0   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0  7044.0   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0  7889.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0  7889.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0  7889.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0  8675.3   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0  8675.3   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0  8675.3   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0  9460.7   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0  9460.7   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0  9460.7   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 16662.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 16662.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 16662.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 17447.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 17447.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 17447.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 18233.6   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 18233.6   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 18233.6   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 19441.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 19441.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 19441.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 25872.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 25872.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 25872.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 27081.2   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 27081.2   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 27081.2   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 27081.2   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 27081.2   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 27081.2   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 27081.2   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 27081.2   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 27081.2   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 31703.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 31703.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 31703.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 31703.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 31703.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 31703.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 31703.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 31703.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 31703.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 31703.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 31703.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 31703.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 37830.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 37830.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 37830.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 37891.4   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 37891.4   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 37891.4   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 37891.4   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 37891.4   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 37891.4   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 37891.4   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 37891.4   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 37891.4   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 43082.2   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 43082.2   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 43082.2   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 43082.2   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 43082.2   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 43082.2   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 43082.2   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 43082.2   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 43082.2   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 43082.2   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 43082.2   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 43082.2   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 48812.7   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 48812.7   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 48812.7   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 48812.7   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 48812.7   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 48812.7   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 48812.7   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 48812.7   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 48812.7   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 48812.7   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 48812.7   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 48812.7   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 54072.8   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 54072.8   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 54072.8   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 54072.8   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 54072.8   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 54072.8   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 54072.8   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 54072.8   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 54072.8   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 54072.8   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 54072.8   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 54072.8   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 59844.1   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 59844.1   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 59844.1   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 59904.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 59904.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 59904.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 59904.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 59904.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 59904.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 59904.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 59904.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 59904.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 64851.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 64851.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 64851.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 64851.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 64851.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 64851.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 64851.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 64851.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 64851.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 64851.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 64851.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 64851.5   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 70354.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 70354.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 70354.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 70354.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 70354.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 70354.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 70354.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 70354.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 70354.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 70354.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 70354.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 70354.9   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
512.0  7680.0 288.0   0.0   241664.0 76174.8   42496.0    16781.1   17792.0 17175.3 2176.0 1956.8     16    0.171   0      0.000    0.171
