/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/bin/java -Didea.launcher.port=7532 "-Didea.launcher.bin.path=/Applications/IntelliJ IDEA 12.app/bin" -Dfile.encoding=UTF-8 -classpath "/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/ant-javafx.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/dt.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/javafx-doclet.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/javafx-mx.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/jconsole.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/sa-jdi.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/lib/tools.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/charsets.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/deploy.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/htmlconverter.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/javaws.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jce.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jfr.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jfxrt.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/jsse.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/management-agent.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/plugin.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/resources.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/rt.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/dnsns.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/localedata.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/sunec.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/sunjce_provider.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/sunpkcs11.jar:/Library/Java/JavaVirtualMachines/jdk1.7.0_71.jdk/Contents/Home/jre/lib/ext/zipfs.jar:/Users/hiranya/Projects/eager/impl/eager-appscale/Eager/eager-static-analyzer/target/classes:/Users/hiranya/.m2/repository/javax/mail/mail/1.4.3/mail-1.4.3.jar:/Users/hiranya/.m2/repository/javax/activation/activation/1.1.1/activation-1.1.1.jar:/Users/hiranya/.m2/repository/org/apache/httpcomponents/httpclient/4.3.5/httpclient-4.3.5.jar:/Users/hiranya/.m2/repository/org/apache/httpcomponents/httpcore/4.3.2/httpcore-4.3.2.jar:/Users/hiranya/.m2/repository/commons-logging/commons-logging/1.1.3/commons-logging-1.1.3.jar:/Users/hiranya/.m2/repository/commons-codec/commons-codec/1.6/commons-codec-1.6.jar:/Users/hiranya/.m2/repository/junit/junit/3.8/junit-3.8.jar:/Users/hiranya/.m2/repository/soot/soot/2.5.0/soot-2.5.0.jar:/Users/hiranya/.m2/repository/commons-cli/commons-cli/1.2/commons-cli-1.2.jar:/Users/hiranya/.m2/repository/org/json/json/20140107/json-20140107.jar:/Applications/IntelliJ IDEA 12.app/lib/idea_rt.jar" com.intellij.rt.execution.application.AppMain edu.ucsb.cs.eager.sa.kitty.KittyValidator -ccp /Users/hiranya/Projects/eager/sandbox/github/ServerHealth/ServerHealth/war/WEB-INF/classes -c mfi.serverhealth.ServerHealthInfoServlet -m doGet -me 10 -s http://localhost:8081 -wp -q 0.95 -bf /Users/hiranya/Projects/eager/impl/eager-appscale/Eager/eager-static-analyzer/results/apps/exp34/doGet.txt
Warning: javax.servlet.http.HttpServlet is a phantom class!
Warning: com.google.appengine.api.datastore.Entity is a phantom class!
Warning: com.google.appengine.api.datastore.Key is a phantom class!
Warning: javax.servlet.http.HttpServletRequest is a phantom class!
Warning: com.google.appengine.api.datastore.EntityNotFoundException is a phantom class!
Warning: javax.servlet.ServletContext is a phantom class!
Warning: com.google.appengine.api.datastore.Blob is a phantom class!
Warning: com.google.appengine.api.datastore.DatastoreService is a phantom class!
Warning: com.google.appengine.api.datastore.KeyFactory is a phantom class!
Warning: javax.servlet.http.HttpServletResponse is a phantom class!
Warning: com.google.appengine.api.datastore.DatastoreServiceFactory is a phantom class!
Warning: java.dyn.InvokeDynamic is a phantom class!

[validate] timestamp prediction 1st 3c 5p
[validate] 1424406237493   123 17166.48 N/A      N/A     
[validate] 1424407197962   123 16206.01 N/A      N/A     
[validate] 1424408162631   135 15241.34 N/A      N/A     
[validate] 1424409124512   135 14279.46 N/A      N/A     
[validate] 1424410103177   135 13300.80 N/A      N/A     
[validate] 1424411069664   135 12334.31 N/A      N/A     
[validate] 1424412027972   135 11376.00 N/A      N/A     
[validate] 1424412992501   138 10411.47 N/A      N/A     
[validate] 1424413953998   138 9449.98  N/A      N/A     
[validate] 1424414922726   135 8481.25  N/A      N/A     
[validate] 1424415884315   135 7519.66  N/A      N/A     
[validate] 1424416854534   135 6549.44  N/A      N/A     
[validate] 1424417834763   135 5569.21  N/A      N/A     
[validate] 1424418794054   135 4609.92  N/A      N/A     
[validate] 1424419762420   135 3641.55  N/A      N/A     
[validate] 1424420726317   135 2677.66  N/A      N/A     
[validate] 1424421720091   135 1683.88  N/A      N/A     
[validate] 1424422680667   135 723.31   N/A      N/A     
[validate] 1424423703634   135 26719.08 N/A      N/A     
[validate] 1424424663365   135 25759.35 N/A      N/A     
[validate] 1424425631512   123 24791.20 N/A      N/A     
[validate] 1424426587528   135 23835.19 N/A      N/A     
[validate] 1424427553495   135 22869.22 N/A      N/A     
[validate] 1424428511441   123 21911.28 N/A      N/A     
[validate] 1424429474847   123 20947.87 N/A      N/A     
[validate] 1424430438267   108 4339.56  80812.57 N/A     
[validate] 1424431402984   135 19019.73 N/A      N/A     
[validate] 1424432366971   135 18055.75 N/A      N/A     
[validate] 1424433327954   123 17094.76 N/A      N/A     
[validate] 1424434285539   123 16137.18 N/A      N/A     
[validate] 1424435253057   123 15169.66 N/A      N/A     
[validate] 1424436216381   123 14206.34 N/A      N/A     
[validate] 1424437179661   123 13243.06 N/A      N/A     
[validate] 1424438152595   123 12270.12 N/A      N/A     
[validate] 1424439124405   123 11298.31 N/A      N/A     
[validate] 1424440089696   108 10333.02 71161.14 N/A     
[validate] 1424441051321   108 9371.40  N/A      N/A     
[validate] 1424442015415   105 8407.30  126063.06 N/A     
[validate] 1424442977328   105 7445.39  68273.50 N/A     
[validate] 1424443937201   105 6485.52  N/A      N/A     
[validate] 1424444898475   105 5524.24  123180.00 N/A     
[validate] 1424445858619   102 4564.10  65392.21 N/A     
[validate] 1424446824454   102 3598.26  N/A      6982.01 
[validate] 1424447781057    99 2641.66  120297.42 15152.85
[validate] 1424448742776    87 1679.94  62508.06 7545.62 
[validate] 1424449702902    87 719.81   256363.43 6585.50 
[validate] 1424450667106    99 118.72   117411.37 N/A     
[validate] 1424451628469    99 2177.99  116450.01 N/A     
[validate] 1424452584661    87 1221.80  58666.17 10228.43
[validate] 1424453548086    87 258.37   252518.25 7088.88 
[validate] 1424454506035    87 1782.37  113572.44 7762.03 
[validate] 1424455462696    87 825.70   55788.14 6261.66 
[validate] 1424456425855    87 1372.50  249640.48 6387.24 
[validate] 1424457384736    87 413.61   110693.74 7482.58 
[validate] 1424458338225    87 1151.21  109740.25 6529.09 
[validate] 1424459298933    87 190.50   51951.90 6534.69 
[validate] 1424460257823    87 379.15   245808.51 N/A     
[validate] 1424461222067    81 502.29   106856.41 N/A     
[validate] 1424462183287    87 84.78    49067.55 N/A     
[validate] 1424463148973    87 1718.34  242917.36 N/A     
[validate] 1424464111599    87 755.71   103966.88 N/A     
[validate] 1424465071856    87 761.77   46178.98 N/A     
[validate] 1424466030200    87 226.40   240036.14 N/A     
[validate] 1424466993391    87 14485.45 101085.08 N/A     
[validate] 1424467956596    87 13522.25 43294.24 N/A     
[validate] 1424468917888    87 12560.96 237148.45 N/A     
[validate] 1424469878502    87 11600.34 236187.83 N/A     
[validate] 1424470839249    87 10639.60 97239.23 N/A     
